Metric,Frequency (Hz),p_value,Mean_Exp,Mean_Ctrl
d2CO2_dt2,542.2,0.04345609956585836,-2.983333333333333,-0.015579847964749014
d2CO2_dt2,573.7,0.043657816575465344,-1.3333333333333333,-0.015579847964749014
d2CO2_dt2,562.6,0.04461734425899357,8.5,-0.015579847964749014
d2CO2_dt2,557.3,0.045069613467648685,-1.0,-0.015579847964749014
d2CO2_dt2,570.6,0.04709487805276764,5.083333333333333,-0.015579847964749014
d2CO2_dt2,568.7,0.047240845643183565,-1.9166666666666667,-0.015579847964749014
d2CO2_dt2,571.5,0.04763082341050886,1.3888888888888888,-0.015579847964749014
d2CO2_dt2,570.8,0.048668770589306784,4.75,-0.015579847964749014
d2CO2_dt2,586.9,0.05485525698305642,-1.5555555555555556,-0.015579847964749014
d2CO2_dt2,546.0,0.05566727673520436,3.3333333333333335,-0.015579847964749014
d2CO2_dt2,230.5,0.05566727772570626,3.4166666666666665,-0.015579847964749014
d2CO2_dt2,589.5,0.05739501113189659,1.6666666666666667,-0.015579847964749014
d2CO2_dt2,540.5,0.058918576119230195,-1.4166666666666667,-0.015579847964749014
d2CO2_dt2,570.3,0.06064403155276272,-1.4444444444444444,-0.015579847964749014
d2CO2_dt2,566.0,0.06272223504337007,-1.3333333333333333,-0.015579847964749014
d2CO2_dt2,218.5,0.06288438444795391,4.666666666666667,-0.015579847964749014
d2CO2_dt2,547.1,0.06342551364510245,-1.6666666666666667,-0.015579847964749014
d2CO2_dt2,568.8,0.06360682996179524,-2.75,-0.015579847964749014
d2CO2_dt2,581.1,0.06516367089258815,0.9722222222222222,-0.015579847964749014
d2CO2_dt2,284.5,0.06555149229343171,-3.0,-0.015579847964749014
d2CO2_dt2,545.8,0.06617195041818946,3.0833333333333335,-0.015579847964749014
d2CO2_dt2,587.3,0.0666973669527614,-1.7222222222222223,-0.015579847964749014
d2CO2_dt2,546.1,0.06761970680914607,-1.5277777777777777,-0.015579847964749014
d2CO2_dt2,579.1,0.06783131954556174,0.7777777777777778,-0.015579847964749014
d2CO2_dt2,545.6,0.06834532853574561,-2.9166666666666665,-0.015579847964749014
d2CO2_dt2,224.5,0.06970194504919368,2.4166666666666665,-0.015579847964749014
d2CO2_dt2,577.1,0.07031254273669996,-1.25,-0.015579847964749014
d2CO2_dt2,573.8,0.07057702314727882,-2.25,-0.015579847964749014
d2CO2_dt2,116.5,0.07110220194100034,-1.8125,-0.015579847964749014
d2CO2_dt2,585.8,0.07143124667851412,1.6666666666666667,-0.015579847964749014
d2CO2_dt2,541.9,0.07179492079905003,-0.6388888888888888,-0.015579847964749014
d2CO2_dt2,573.4,0.0719708493935744,2.4166666666666665,-0.015579847964749014
d2CO2_dt2,146.5,0.07269345289814333,-2.0,-0.015579847964749014
d2CO2_dt2,139.5,0.07277721456058293,-3.3333333333333335,-0.015579847964749014
d2CO2_dt2,576.3,0.07356608775999039,1.0,-0.015579847964749014
d2CO2_dt2,599.3,0.07411099186947925,1.6428571428571428,-0.015579847964749014
d2CO2_dt2,540.8,0.07498654482001962,-2.3333333333333335,-0.015579847964749014
d2CO2_dt2,140.0,0.07705968828218333,-2.6666666666666665,-0.015579847964749014
d2CO2_dt2,541.4,0.077447580503511,-1.3333333333333333,-0.015579847964749014
d2CO2_dt2,540.2,0.07796911669243052,1.9166666666666667,-0.015579847964749014
d2CO2_dt2,554.2,0.07841105278131451,-3.0833333333333335,-0.015579847964749014
d2CO2_dt2,582.2,0.08031344232762988,-1.5,-0.015579847964749014
d2CO2_dt2,574.2,0.08056132409609999,1.5833333333333333,-0.015579847964749014
d2CO2_dt2,586.7,0.08160270391922872,-1.1944444444444444,-0.015579847964749014
d2CO2_dt2,558.0,0.08280011891079017,-1.8333333333333333,-0.015579847964749014
d2CO2_dt2,117.0,0.08438378290058708,1.3333333333333333,-0.015579847964749014
d2CO2_dt2,550.7,0.08587916437717785,1.25,-0.015579847964749014
d2CO2_dt2,108.0,0.0865000124663081,3.5833333333333335,-0.015579847964749014
d2CO2_dt2,554.7,0.08723415071189998,-0.8611111111111112,-0.015579847964749014
d2CO2_dt2,562.7,0.08734512272891048,-3.4166666666666665,-0.015579847964749014
d2CO2_dt2,552.0,0.08798486832368803,-1.3333333333333333,-0.015579847964749014
d2CO2_dt2,596.9,0.08810572825010514,0.6785714285714286,-0.015579847964749014
d2CO2_dt2,121.5,0.08866688945489581,3.0,-0.015579847964749014
d2CO2_dt2,566.4,0.08941674229515739,2.9166666666666665,-0.015579847964749014
d2CO2_dt2,575.5,0.09034806198248921,-0.7,-0.015579847964749014
d2CO2_dt2,577.8,0.09061438905425583,-1.25,-0.015579847964749014
d2CO2_dt2,576.0,0.09098625186044386,2.6666666666666665,-0.015579847964749014
d2CO2_dt2,565.3,0.0918992972062317,-0.8333333333333334,-0.015579847964749014
d2CO2_dt2,572.0,0.09375525470046185,1.4166666666666667,-0.015579847964749014
d2CO2_dt2,579.7,0.09516055568690009,-2.5,-0.015579847964749014
d2CO2_dt2,591.3,0.09520739889472003,1.8571428571428572,-0.015579847964749014
d2CO2_dt2,575.1,0.09721984853596087,1.2777777777777777,-0.015579847964749014
d2CO2_dt2,569.4,0.09767091323666208,-1.3333333333333333,-0.015579847964749014
d2CO2_dt2,122.0,0.09806462512846523,-2.5833333333333335,-0.015579847964749014
d2CO2_dt2,557.7,0.09951006133818038,1.6666666666666667,-0.015579847964749014
d2CO2_dt2,589.9,0.10024757174663257,-0.9722222222222222,-0.015579847964749014
d2CO2_dt2,149.5,0.1004604608771667,-2.25,-0.015579847964749014
d2CO2_dt2,578.9,0.10164030477011844,-1.7222222222222223,-0.015579847964749014
d2CO2_dt2,170.5,0.10260237925614143,-2.0,-0.015579847964749014
d2CO2_dt2,548.5,0.10286792843363143,-1.025,-0.015579847964749014
d2CO2_dt2,587.0,0.10351633754130793,1.75,-0.015579847964749014
d2CO2_dt2,574.3,0.1052861889817959,0.5833333333333334,-0.015579847964749014
d2CO2_dt2,102.5,0.10582169985703627,-1.75,-0.015579847964749014
d2CO2_dt2,580.1,0.10928519505213811,0.6388888888888888,-0.015579847964749014
d2CO2_dt2,142.5,0.11262945061653683,-1.5,-0.015579847964749014
d2CO2_dt2,560.5,0.1154664467506927,-0.925,-0.015579847964749014
d2CO2_dt2,547.7,0.11659291975037882,-0.3333333333333333,-0.015579847964749014
d2CO2_dt2,161.5,0.11702319924990512,1.3333333333333333,-0.015579847964749014
d2CO2_dt2,136.5,0.11702340461947591,-1.4166666666666667,-0.015579847964749014
d2CO2_dt2,599.7,0.1207782910969947,0.6071428571428571,-0.015579847964749014
d2CO2_dt2,571.3,0.12177337474040364,-0.6666666666666666,-0.015579847964749014
d2CO2_dt2,553.0,0.12265192332562536,-1.3333333333333333,-0.015579847964749014
d2CO2_dt2,569.3,0.12438162446632207,-1.2777777777777777,-0.015579847964749014
d2CO2_dt2,585.9,0.1258689388028853,-0.8888888888888888,-0.015579847964749014
d2CO2_dt2,563.6,0.12800061008643057,-1.0833333333333333,-0.015579847964749014
d2CO2_dt2,558.8,0.12985616229814767,-1.1666666666666667,-0.015579847964749014
d2CO2_dt2,576.1,0.13032964331720226,1.6666666666666667,-0.015579847964749014
d2CO2_dt2,540.1,0.13162165068358123,1.1944444444444444,-0.015579847964749014
d2CO2_dt2,573.9,0.13429294525084767,-0.6111111111111112,-0.015579847964749014
d2CO2_dt2,559.3,0.13430359247843598,1.8611111111111112,-0.015579847964749014
d2CO2_dt2,215.5,0.13648301835054447,2.3333333333333335,-0.015579847964749014
d2CO2_dt2,564.2,0.136708442402666,-2.9166666666666665,-0.015579847964749014
d2CO2_dt2,560.4,0.1376970581263019,-0.9166666666666666,-0.015579847964749014
d2CO2_dt2,589.4,0.1382288199395308,2.5,-0.015579847964749014
d2CO2_dt2,550.1,0.1383585919027977,-0.6666666666666666,-0.015579847964749014
d2CO2_dt2,585.3,0.14639442676434283,1.3888888888888888,-0.015579847964749014
d2CO2_dt2,564.0,0.14674803967214212,1.5833333333333333,-0.015579847964749014
d2CO2_dt2,545.1,0.1494439726443206,-0.44166666666666665,-0.015579847964749014
d2CO2_dt2,568.2,0.14994817811864875,-1.6666666666666667,-0.015579847964749014
d2CO2_dt2,540.6,0.15052525971145542,1.8333333333333333,-0.015579847964749014
d2CO2_dt2,572.6,0.1523945943001565,1.75,-0.015579847964749014
d2CO2_dt2,570.0,0.15625729374182115,1.4166666666666667,-0.015579847964749014
d2CO2_dt2,580.4,0.1576901776017693,-2.25,-0.015579847964749014
d2CO2_dt2,544.6,0.1584335958947184,-759.9166666666666,-0.015579847964749014
d2CO2_dt2,588.5,0.1594815350177009,0.7222222222222222,-0.015579847964749014
d2CO2_dt2,254.5,0.16054686572897392,-2.4166666666666665,-0.015579847964749014
d2CO2_dt2,575.8,0.1616657179614449,-1.6666666666666667,-0.015579847964749014
d2CO2_dt2,552.7,0.16196937112680665,-2.2777777777777777,-0.015579847964749014
d2CO2_dt2,120.0,0.16284851348225715,-1.0,-0.015579847964749014
d2CO2_dt2,185.5,0.16284851348225715,-1.0,-0.015579847964749014
d2CO2_dt2,595.5,0.1648028471989279,-1.3571428571428572,-0.015579847964749014
d2CO2_dt2,542.4,0.1693994200333876,-796.1933333333333,-0.015579847964749014
d2CO2_dt2,545.5,0.16990750483378536,-0.9,-0.015579847964749014
d2CO2_dt2,134.5,0.17022874391854237,-1.25,-0.015579847964749014
d2CO2_dt2,580.3,0.1713038162606929,-0.9722222222222222,-0.015579847964749014
d2CO2_dt2,586.5,0.1714611290930449,1.1111111111111112,-0.015579847964749014
d2CO2_dt2,112.5,0.17180067138280697,0.9166666666666666,-0.015579847964749014
d2CO2_dt2,101.5,0.1723027359437158,2.25,-0.015579847964749014
d2CO2_dt2,594.1,0.1731424665138761,-2.4285714285714284,-0.015579847964749014
d2CO2_dt2,588.6,0.17449970711004448,0.9166666666666666,-0.015579847964749014
d2CO2_dt2,540.7,0.1782115414000648,-0.5833333333333334,-0.015579847964749014
d2CO2_dt2,572.7,0.1838957002812216,-0.8611111111111112,-0.015579847964749014
d2CO2_dt2,587.4,0.18551235308056535,-1.5833333333333333,-0.015579847964749014
d2CO2_dt2,592.5,0.18636318580691247,1.7142857142857142,-0.015579847964749014
d2CO2_dt2,569.1,0.18860336175000203,2.5555555555555554,-0.015579847964749014
d2CO2_dt2,551.3,0.1888654618447131,-0.6111111111111112,-0.015579847964749014
d2CO2_dt2,577.9,0.19041098649335653,1.2777777777777777,-0.015579847964749014
d2CO2_dt2,568.3,0.1908127673084603,-0.5555555555555556,-0.015579847964749014
d2CO2_dt2,555.1,0.1908159987061353,0.6944444444444444,-0.015579847964749014
d2CO2_dt2,552.2,0.19125368824312805,-0.8333333333333334,-0.015579847964749014
d2CO2_dt2,549.3,0.19294050558652232,0.8888888888888888,-0.015579847964749014
d2CO2_dt2,164.5,0.19396641021666838,1.5833333333333333,-0.015579847964749014
d2CO2_dt2,542.0,0.1946656595689349,1.5,-0.015579847964749014
d2CO2_dt2,545.3,0.1961149235498787,-0.8138888888888888,-0.015579847964749014
d2CO2_dt2,558.3,0.1997251767365238,-3.0833333333333335,-0.015579847964749014
d2CO2_dt2,575.7,0.20431644731720444,-0.7222222222222222,-0.015579847964749014
d2CO2_dt2,236.5,0.21018605345496721,-1.6666666666666667,-0.015579847964749014
d2CO2_dt2,581.3,0.21027964218578243,-0.2222222222222222,-0.015579847964749014
d2CO2_dt2,581.4,0.21134107861736628,10.166666666666666,-0.015579847964749014
d2CO2_dt2,130.0,0.21237203500659319,-1.5833333333333333,-0.015579847964749014
d2CO2_dt2,589.8,0.21237203500659319,-1.5833333333333333,-0.015579847964749014
d2CO2_dt2,598.9,0.2126614821197127,-1.3928571428571428,-0.015579847964749014
d2CO2_dt2,574.8,0.21289604080394342,-0.8333333333333334,-0.015579847964749014
d2CO2_dt2,125.0,0.2178529273237816,0.9166666666666666,-0.015579847964749014
d2CO2_dt2,552.8,0.2178529273237816,0.9166666666666666,-0.015579847964749014
d2CO2_dt2,554.4,0.2178529273237816,0.9166666666666666,-0.015579847964749014
d2CO2_dt2,555.6,0.2178529273237816,0.9166666666666666,-0.015579847964749014
d2CO2_dt2,563.0,0.2178529273237816,0.9166666666666666,-0.015579847964749014
d2CO2_dt2,557.9,0.2218026132613986,1.0833333333333333,-0.015579847964749014
d2CO2_dt2,578.4,0.22237201272429086,1.4166666666666667,-0.015579847964749014
d2CO2_dt2,558.9,0.22260668007804185,-2.4444444444444446,-0.015579847964749014
d2CO2_dt2,143.5,0.2231329320433032,-0.625,-0.015579847964749014
d2CO2_dt2,132.0,0.22322121843831166,-0.9166666666666666,-0.015579847964749014
d2CO2_dt2,566.9,0.22344879922598893,0.05555555555555555,-0.015579847964749014
d2CO2_dt2,580.0,0.22399431117388946,2.0833333333333335,-0.015579847964749014
d2CO2_dt2,574.4,0.22399456993399913,3.5,-0.015579847964749014
d2CO2_dt2,591.7,0.22804267945585055,-1.0357142857142858,-0.015579847964749014
d2CO2_dt2,565.2,0.22836570225369646,1.0,-0.015579847964749014
d2CO2_dt2,543.0,0.2303425961429132,0.8333333333333334,-0.015579847964749014
d2CO2_dt2,548.4,0.236050907905219,-3.25,-0.015579847964749014
d2CO2_dt2,591.1,0.23760899115519807,2.107142857142857,-0.015579847964749014
d2CO2_dt2,553.9,0.2376227947826295,1.75,-0.015579847964749014
d2CO2_dt2,561.3,0.23966228615193685,-0.5833333333333334,-0.015579847964749014
d2CO2_dt2,548.7,0.24023376487661963,-0.6944444444444444,-0.015579847964749014
d2CO2_dt2,577.3,0.24050809888973212,-0.9166666666666666,-0.015579847964749014
d2CO2_dt2,561.5,0.24051918711144127,1.2222222222222223,-0.015579847964749014
d2CO2_dt2,542.7,0.24075876542343688,-264.38,-0.015579847964749014
d2CO2_dt2,590.7,0.2435862088281524,-0.8214285714285714,-0.015579847964749014
d2CO2_dt2,544.4,0.2441483846363447,-2.1666666666666665,-0.015579847964749014
d2CO2_dt2,573.1,0.2495148750647721,0.5833333333333334,-0.015579847964749014
d2CO2_dt2,179.5,0.25195211902004233,0.75,-0.015579847964749014
d2CO2_dt2,551.8,0.25195211902004233,0.75,-0.015579847964749014
d2CO2_dt2,563.9,0.25209021200677817,0.9166666666666666,-0.015579847964749014
d2CO2_dt2,591.5,0.2542093796289103,-0.75,-0.015579847964749014
d2CO2_dt2,573.3,0.2552256705135685,-1.9722222222222223,-0.015579847964749014
d2CO2_dt2,585.4,0.2559869027815965,-0.8333333333333334,-0.015579847964749014
d2CO2_dt2,541.7,0.2585886599171012,0.16666666666666666,-0.015579847964749014
d2CO2_dt2,583.1,0.26105993766585756,0.3611111111111111,-0.015579847964749014
d2CO2_dt2,546.5,0.2620999382503495,1.1388888888888888,-0.015579847964749014
d2CO2_dt2,558.2,0.2622541945157637,-1.0,-0.015579847964749014
d2CO2_dt2,581.0,0.2633463342976292,-1.25,-0.015579847964749014
d2CO2_dt2,570.7,0.263781803265716,1.3888888888888888,-0.015579847964749014
d2CO2_dt2,594.7,0.26549915197084994,0.6428571428571429,-0.015579847964749014
d2CO2_dt2,578.8,0.26713778962651125,-1.5,-0.015579847964749014
d2CO2_dt2,579.8,0.27034356234184687,-1.9166666666666667,-0.015579847964749014
d2CO2_dt2,564.1,0.27052410537943694,-1.1111111111111112,-0.015579847964749014
d2CO2_dt2,565.4,0.27208166049436955,-0.8333333333333334,-0.015579847964749014
d2CO2_dt2,568.9,0.27214747897016045,-0.7222222222222222,-0.015579847964749014
d2CO2_dt2,595.1,0.2732467270943959,0.7857142857142857,-0.015579847964749014
d2CO2_dt2,572.9,0.2754028570931072,-0.3333333333333333,-0.015579847964749014
d2CO2_dt2,562.1,0.2770835865419604,-0.8333333333333334,-0.015579847964749014
d2CO2_dt2,595.7,0.27785632068099386,-0.75,-0.015579847964749014
d2CO2_dt2,544.2,0.27809739144309775,0.9166666666666666,-0.015579847964749014
d2CO2_dt2,142.0,0.27885171205546977,0.9166666666666666,-0.015579847964749014
d2CO2_dt2,558.5,0.28078398167602103,1.7777777777777777,-0.015579847964749014
d2CO2_dt2,559.1,0.2831454876995453,1.9166666666666667,-0.015579847964749014
d2CO2_dt2,543.5,0.28336905694122083,-0.9027777777777778,-0.015579847964749014
d2CO2_dt2,567.2,0.28407802073274724,-5.166666666666667,-0.015579847964749014
d2CO2_dt2,599.1,0.2870362582240068,0.8928571428571429,-0.015579847964749014
d2CO2_dt2,260.5,0.28716374569361824,3.1666666666666665,-0.015579847964749014
d2CO2_dt2,126.5,0.28753349153261043,0.5833333333333334,-0.015579847964749014
d2CO2_dt2,586.6,0.288067338050205,-1.8333333333333333,-0.015579847964749014
d2CO2_dt2,595.3,0.294950323644807,5.714285714285714,-0.015579847964749014
d2CO2_dt2,545.2,0.29760991954974536,-1.25,-0.015579847964749014
d2CO2_dt2,126.0,0.2981259151877642,-0.8333333333333334,-0.015579847964749014
d2CO2_dt2,541.3,0.2988414176456383,0.8333333333333334,-0.015579847964749014
d2CO2_dt2,572.1,0.30067982004694815,-0.25,-0.015579847964749014
d2CO2_dt2,587.1,0.3029155581943428,-0.5,-0.015579847964749014
d2CO2_dt2,598.3,0.3033654971065112,0.9642857142857143,-0.015579847964749014
d2CO2_dt2,570.1,0.30366941615244525,-0.4444444444444444,-0.015579847964749014
d2CO2_dt2,546.8,0.3041330381256536,-0.8333333333333334,-0.015579847964749014
d2CO2_dt2,558.7,0.30438324753391055,1.2222222222222223,-0.015579847964749014
d2CO2_dt2,586.1,0.30523477927756726,1.1944444444444444,-0.015579847964749014
d2CO2_dt2,110.0,0.30693323624121904,2.5833333333333335,-0.015579847964749014
d2CO2_dt2,554.9,0.31138158828920215,0.4444444444444444,-0.015579847964749014
d2CO2_dt2,109.5,0.31170611643087265,2.9166666666666665,-0.015579847964749014
d2CO2_dt2,100.5,0.3123721761402828,-0.5833333333333334,-0.015579847964749014
d2CO2_dt2,115.5,0.3123721761402828,-0.5833333333333334,-0.015579847964749014
d2CO2_dt2,117.5,0.3123721761402828,-0.5833333333333334,-0.015579847964749014
d2CO2_dt2,550.4,0.3123721761402828,-0.5833333333333334,-0.015579847964749014
d2CO2_dt2,560.0,0.3123721761402828,-0.5833333333333334,-0.015579847964749014
d2CO2_dt2,128.0,0.31635990525974167,-0.8333333333333334,-0.015579847964749014
d2CO2_dt2,281.5,0.3165027271157319,2.5833333333333335,-0.015579847964749014
d2CO2_dt2,111.0,0.3169105360193577,-3.75,-0.015579847964749014
d2CO2_dt2,585.0,0.31898722905600374,-2.3333333333333335,-0.015579847964749014
d2CO2_dt2,574.7,0.322376895529346,-0.8888888888888888,-0.015579847964749014
d2CO2_dt2,574.6,0.3231546376104679,2.0833333333333335,-0.015579847964749014
d2CO2_dt2,578.1,0.32512073947244735,0.9444444444444444,-0.015579847964749014
d2CO2_dt2,596.3,0.3259979570779037,0.6071428571428571,-0.015579847964749014
d2CO2_dt2,546.4,0.3274968089469098,-0.6666666666666666,-0.015579847964749014
d2CO2_dt2,266.5,0.3287705922899178,2.0833333333333335,-0.015579847964749014
d2CO2_dt2,103.0,0.33001415156699476,1.5,-0.015579847964749014
d2CO2_dt2,584.7,0.33114083704071917,-0.5,-0.015579847964749014
d2CO2_dt2,547.4,0.33173772081212793,2.3333333333333335,-0.015579847964749014
d2CO2_dt2,577.0,0.33357693038362757,-0.75,-0.015579847964749014
d2CO2_dt2,113.0,0.33458661321268446,-0.25,-0.015579847964749014
d2CO2_dt2,227.5,0.33487576731067237,-3.0833333333333335,-0.015579847964749014
d2CO2_dt2,598.5,0.3368342672849691,-0.9285714285714286,-0.015579847964749014
d2CO2_dt2,546.7,0.3391747132890356,0.7222222222222222,-0.015579847964749014
d2CO2_dt2,562.2,0.34278478152583947,0.6666666666666666,-0.015579847964749014
d2CO2_dt2,138.5,0.3427850740855851,1.75,-0.015579847964749014
d2CO2_dt2,590.3,0.34355350835205467,-1.4642857142857142,-0.015579847964749014
d2CO2_dt2,541.6,0.3436591347022361,1.25,-0.015579847964749014
d2CO2_dt2,561.0,0.34409494369079396,-1.25,-0.015579847964749014
d2CO2_dt2,541.1,0.34489357753217464,0.5,-0.015579847964749014
d2CO2_dt2,549.2,0.34641210199799943,0.5833333333333334,-0.015579847964749014
d2CO2_dt2,584.2,0.34641210199799943,0.5833333333333334,-0.015579847964749014
d2CO2_dt2,559.7,0.3464806244945643,2.2777777777777777,-0.015579847964749014
d2CO2_dt2,589.2,0.35126530123677524,-1.0833333333333333,-0.015579847964749014
d2CO2_dt2,584.3,0.35215337792035384,-1.5555555555555556,-0.015579847964749014
d2CO2_dt2,589.7,0.3526637322556502,1.0833333333333333,-0.015579847964749014
d2CO2_dt2,583.3,0.3529135344278538,-0.3611111111111111,-0.015579847964749014
d2CO2_dt2,556.7,0.35511032675116094,0.5,-0.015579847964749014
d2CO2_dt2,582.1,0.3568484430264587,-0.8611111111111112,-0.015579847964749014
d2CO2_dt2,576.4,0.3583774120302865,-2.3333333333333335,-0.015579847964749014
d2CO2_dt2,566.8,0.3589741630015689,0.8333333333333334,-0.015579847964749014
d2CO2_dt2,580.5,0.35961742266557684,-0.6944444444444444,-0.015579847964749014
d2CO2_dt2,287.5,0.36181685055772583,-1.3333333333333333,-0.015579847964749014
d2CO2_dt2,568.6,0.36679001734662897,2.3333333333333335,-0.015579847964749014
d2CO2_dt2,582.8,0.37043269278947377,-0.6666666666666666,-0.015579847964749014
d2CO2_dt2,577.4,0.3713466102821733,0.8333333333333334,-0.015579847964749014
d2CO2_dt2,561.4,0.3718011435878005,-0.8333333333333334,-0.015579847964749014
d2CO2_dt2,550.9,0.3742669000505673,-1.0277777777777777,-0.015579847964749014
d2CO2_dt2,558.1,0.37550549686610657,0.25,-0.015579847964749014
d2CO2_dt2,583.2,0.3757857073585953,0.9166666666666666,-0.015579847964749014
d2CO2_dt2,580.2,0.3771643793739625,1.0,-0.015579847964749014
d2CO2_dt2,580.7,0.3779152802176029,2.9722222222222223,-0.015579847964749014
d2CO2_dt2,552.6,0.37838878160268186,-0.5833333333333334,-0.015579847964749014
d2CO2_dt2,542.1,0.380575706239343,0.8333333333333334,-0.015579847964749014
d2CO2_dt2,569.2,0.38087576574732873,-0.8333333333333334,-0.015579847964749014
d2CO2_dt2,565.5,0.381007899557383,-2.0277777777777777,-0.015579847964749014
d2CO2_dt2,112.0,0.38177801745458784,0.75,-0.015579847964749014
d2CO2_dt2,550.0,0.3827215334429449,0.5,-0.015579847964749014
d2CO2_dt2,579.5,0.3837991789437789,0.4722222222222222,-0.015579847964749014
d2CO2_dt2,578.2,0.38741492809743805,-0.8333333333333334,-0.015579847964749014
d2CO2_dt2,563.1,0.3884818367984596,0.25,-0.015579847964749014
d2CO2_dt2,547.0,0.3925866632445789,0.4166666666666667,-0.015579847964749014
d2CO2_dt2,583.6,0.3933886661905097,-1.4166666666666667,-0.015579847964749014
d2CO2_dt2,588.0,0.3951289664168839,1.1666666666666667,-0.015579847964749014
d2CO2_dt2,573.2,0.395286278828587,-0.75,-0.015579847964749014
d2CO2_dt2,140.5,0.3977468422874264,1.4375,-0.015579847964749014
d2CO2_dt2,596.1,0.3981088695951227,0.6071428571428571,-0.015579847964749014
d2CO2_dt2,545.9,0.3984984214487105,-0.3333333333333333,-0.015579847964749014
d2CO2_dt2,567.9,0.39916559592114087,-0.3055555555555556,-0.015579847964749014
d2CO2_dt2,543.8,0.3997115955794509,-0.9166666666666666,-0.015579847964749014
d2CO2_dt2,556.4,0.3997115955794509,-0.9166666666666666,-0.015579847964749014
d2CO2_dt2,557.0,0.3997115955794509,-0.9166666666666666,-0.015579847964749014
d2CO2_dt2,137.5,0.39982715144416847,0.5,-0.015579847964749014
d2CO2_dt2,544.0,0.4016539850399541,0.9166666666666666,-0.015579847964749014
d2CO2_dt2,556.9,0.40606895191006875,-0.4444444444444444,-0.015579847964749014
d2CO2_dt2,567.3,0.4066558975385143,-0.6944444444444444,-0.015579847964749014
d2CO2_dt2,575.3,0.4070014058932182,1.0,-0.015579847964749014
d2CO2_dt2,131.0,0.40937261307067563,-0.5833333333333334,-0.015579847964749014
d2CO2_dt2,107.5,0.4109567138856558,-0.8125,-0.015579847964749014
d2CO2_dt2,542.6,0.41213156051863775,-792.64,-0.015579847964749014
d2CO2_dt2,542.8,0.41213156051863775,-789.7233333333334,-0.015579847964749014
d2CO2_dt2,567.1,0.41252560965064966,1.6111111111111112,-0.015579847964749014
d2CO2_dt2,589.0,0.41375988806562103,0.5833333333333334,-0.015579847964749014
d2CO2_dt2,557.4,0.4211230815677829,-0.6666666666666666,-0.015579847964749014
d2CO2_dt2,248.5,0.4221127120299005,-0.08333333333333333,-0.015579847964749014
d2CO2_dt2,599.9,0.42309345054560743,-0.75,-0.015579847964749014
d2CO2_dt2,549.0,0.4260503240012229,-0.75,-0.015579847964749014
d2CO2_dt2,579.6,0.4282300716280948,0.5833333333333334,-0.015579847964749014
d2CO2_dt2,546.9,0.43044919641297175,0.16666666666666666,-0.015579847964749014
d2CO2_dt2,562.3,0.4337500592618664,-0.3611111111111111,-0.015579847964749014
d2CO2_dt2,107.0,0.43390063557450664,2.3333333333333335,-0.015579847964749014
d2CO2_dt2,574.0,0.4372596487198348,0.5833333333333334,-0.015579847964749014
d2CO2_dt2,554.3,0.43924781712762895,-0.25,-0.015579847964749014
d2CO2_dt2,544.1,0.44462900246336234,0.8333333333333334,-0.015579847964749014
d2CO2_dt2,577.7,0.44463291871888955,0.3888888888888889,-0.015579847964749014
d2CO2_dt2,547.6,0.44503047200165047,1.8333333333333333,-0.015579847964749014
d2CO2_dt2,566.5,0.44810136873766004,0.375,-0.015579847964749014
d2CO2_dt2,571.9,0.4485598433800494,-0.4722222222222222,-0.015579847964749014
d2CO2_dt2,272.5,0.4486063844798518,1.6666666666666667,-0.015579847964749014
d2CO2_dt2,586.2,0.44860658809004506,-0.6666666666666666,-0.015579847964749014
d2CO2_dt2,133.0,0.4511700221252687,3.3333333333333335,-0.015579847964749014
d2CO2_dt2,194.5,0.45271242312543636,-1.5833333333333333,-0.015579847964749014
d2CO2_dt2,103.5,0.4552774034759034,-0.3333333333333333,-0.015579847964749014
d2CO2_dt2,565.8,0.4552882771972787,1.5,-0.015579847964749014
d2CO2_dt2,572.5,0.45633937255370927,0.475,-0.015579847964749014
d2CO2_dt2,547.3,0.4572687408930878,1.8055555555555556,-0.015579847964749014
d2CO2_dt2,101.0,0.46009496186453214,0.5,-0.015579847964749014
d2CO2_dt2,114.0,0.46009496186453214,0.5,-0.015579847964749014
d2CO2_dt2,115.0,0.46009496186453214,0.5,-0.015579847964749014
d2CO2_dt2,116.0,0.46009496186453214,0.5,-0.015579847964749014
d2CO2_dt2,118.0,0.46009496186453214,0.5,-0.015579847964749014
d2CO2_dt2,558.6,0.46009496186453214,0.5,-0.015579847964749014
d2CO2_dt2,565.0,0.4606407849205213,-0.75,-0.015579847964749014
d2CO2_dt2,559.9,0.46124574997172685,-1.6666666666666667,-0.015579847964749014
d2CO2_dt2,586.0,0.4634169550211372,-0.8333333333333334,-0.015579847964749014
d2CO2_dt2,136.0,0.46637590256786654,0.75,-0.015579847964749014
d2CO2_dt2,567.8,0.46724988022814284,-0.3333333333333333,-0.015579847964749014
d2CO2_dt2,582.6,0.4677724746925017,-0.75,-0.015579847964749014
d2CO2_dt2,583.0,0.4691733937846313,0.3333333333333333,-0.015579847964749014
d2CO2_dt2,592.3,0.47159393766210267,-0.42857142857142855,-0.015579847964749014
d2CO2_dt2,141.5,0.47180130920981433,0.4166666666666667,-0.015579847964749014
d2CO2_dt2,553.8,0.47390852538464434,2.6666666666666665,-0.015579847964749014
d2CO2_dt2,555.2,0.4768998505104798,-0.5,-0.015579847964749014
